id,numeric_score,qualitative_response,model_used,timestamp_utc,prompt_tokens,completion_tokens,total_tokens
1849,8.0,"8

This neighborhood is perceived as relatively safe, with a high median household income and a predominantly Asian population, suggesting a stable and affluent community. However, the urban setting may contribute to a moderate level",llama-3.1-8b-instant,2026-03-04T04:32:31.397801+00:00,142,40,182
1850,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of affluent residents and a strong presence of commercial establishments. The high median household income and occupied housing units suggest a stable community. However,",llama-3.1-8b-instant,2026-03-04T04:32:33.786218+00:00,153,40,193
1851,8.0,"8

This neighborhood is perceived as relatively safe, with a high median household income and a mix of commercial and residential areas. The presence of a large Asian population and a notable White population may contribute to",llama-3.1-8b-instant,2026-03-04T04:32:36.126910+00:00,153,40,193
1852,8.0,"8

This neighborhood is perceived as relatively safe, with a high median household income and a predominantly affluent Asian population, suggesting a low crime rate. However, the urban setting may contribute to some crime risk",llama-3.1-8b-instant,2026-03-04T04:32:38.487764+00:00,142,40,182
1853,8.0,"8

This neighborhood is perceived as relatively safe, with a high median household income and a mix of commercial options suggesting a well-established community. However, the urban setting may contribute to a moderate level of",llama-3.1-8b-instant,2026-03-04T04:32:40.856516+00:00,142,40,182
1854,6.0,"6

This neighborhood is perceived as relatively safe, with a mix of residential and commercial areas that contribute to a sense of community and activity. The presence of a diverse population and a moderate median household income",llama-3.1-8b-instant,2026-03-04T04:32:43.182483+00:00,153,40,193
1855,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. The high median household income and occupied housing units suggest a stable and",llama-3.1-8b-instant,2026-03-04T04:32:45.543242+00:00,142,40,182
1856,6.0,"6

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. The high median household income and occupied housing units suggest a stable and",llama-3.1-8b-instant,2026-03-04T04:32:47.879794+00:00,142,40,182
1857,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of affluent residents and a strong presence of commercial establishments. The high median household income and occupied housing units suggest a stable community. However,",llama-3.1-8b-instant,2026-03-04T04:32:50.247016+00:00,153,40,193
1858,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. The high median household income and occupied housing units suggest a stable and",llama-3.1-8b-instant,2026-03-04T04:32:52.583059+00:00,153,40,193
1859,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of affluent residents and a strong presence of commercial establishments. The high median household income and occupied housing units suggest a stable community. However,",llama-3.1-8b-instant,2026-03-04T04:32:54.982939+00:00,153,40,193
1860,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. However, the urban setting and relatively high population density may also contribute",llama-3.1-8b-instant,2026-03-04T04:32:57.334156+00:00,142,40,182
1861,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of affluent residents and a strong sense of community. The high median household income and occupied housing units suggest a stable and well-maintained",llama-3.1-8b-instant,2026-03-04T04:32:59.674588+00:00,153,40,193
1862,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. However, the urban setting and relatively high population density may also contribute",llama-3.1-8b-instant,2026-03-04T04:33:02.032177+00:00,142,40,182
1863,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. However, the urban setting and relatively high population density may also contribute",llama-3.1-8b-instant,2026-03-04T04:33:04.384193+00:00,142,40,182
1864,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. However, the urban setting and diverse population may also lead to some",llama-3.1-8b-instant,2026-03-04T04:33:06.736627+00:00,153,40,193
1865,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. However, the urban setting and relatively high population density may also contribute",llama-3.1-8b-instant,2026-03-04T04:33:09.092075+00:00,142,40,182
1866,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of affluent residents and a strong sense of community. The high median household income and occupied housing units suggest a stable and well-maintained",llama-3.1-8b-instant,2026-03-04T04:33:11.429279+00:00,153,40,193
1867,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of affluent residents and a strong sense of community. The high median household income and occupied housing units suggest a stable and well-maintained",llama-3.1-8b-instant,2026-03-04T04:33:13.780320+00:00,153,40,193
1868,6.0,"6

This neighborhood is perceived as moderately safe, with a mix of residential and commercial areas, but also a notable presence of vacant or abandoned properties, which can contribute to a sense of neglect and potential",llama-3.1-8b-instant,2026-03-04T04:33:16.157682+00:00,157,40,197
1869,6.0,"6

This neighborhood is perceived as relatively safe, with a mix of residential and commercial areas that contribute to a sense of community and activity. However, the urban setting and relatively high population density may lead",llama-3.1-8b-instant,2026-03-04T04:33:18.505090+00:00,142,40,182
1870,6.0,"6

This neighborhood is perceived as relatively safe, with a mix of residential and commercial areas contributing to a sense of community and activity. However, the urban setting and diverse population may also lead to some",llama-3.1-8b-instant,2026-03-04T04:33:20.861013+00:00,153,40,193
1871,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. However, the urban setting and relatively high population density may also contribute",llama-3.1-8b-instant,2026-03-04T04:33:23.216311+00:00,142,40,182
1872,8.0,"8

This neighborhood is perceived as relatively safe, with a mix of commercial and residential areas contributing to a sense of activity and community. However, the urban setting and relatively high population density may also contribute",llama-3.1-8b-instant,2026-03-04T04:33:25.563961+00:00,142,40,182
